datetime,temp(F),feels_like(F),dew_point(F),wind_speed(mph),wind_dir(deg),wind_dir(dir),uv_index,precip(inch),precip_hourly(inch),pressure(inch),humidity(%),overall
2019-03-09 17:30:00,59,59,36,28,220,SW,0,0,0,30.12,42,Mostly Cloudy / Windy
2019-03-09 18:00:00,57,57,37,28,210,SSW,0,0,0,30.12,48,Mostly Cloudy / Windy
2019-03-09 18:02:00,57,57,37,28,210,SSW,0,0,0,30.12,48,Mostly Cloudy / Windy
2019-03-09 18:30:00,57,57,39,25,210,SSW,0,0,0,30.12,51,Partly Cloudy / Windy
2019-03-09 18:41:00,57,57,39,25,210,SSW,0,0,0,30.12,51,Fair / Windy
2019-03-09 19:00:00,57,57,39,28,210,SSW,0,0,0,30.12,51,Fair / Windy
2019-03-09 19:30:00,57,57,39,25,210,SSW,0,0,0,30.12,51,Mostly Cloudy / Windy
2019-03-09 20:00:00,57,57,39,25,210,SSW,0,0,0,30.12,51,Partly Cloudy / Windy
2019-03-09 20:30:00,57,57,39,28,220,SW,0,0,0,30.12,51,Partly Cloudy / Windy
2019-03-09 21:00:00,55,55,37,29,220,SW,0,0,0,30.12,51,Fair / Windy
2019-03-09 21:13:00,55,55,37,28,220,SW,0,0,0,30.12,51,Fair / Windy
2019-03-09 21:30:00,55,55,37,26,210,SSW,0,0,0,30.15,51,Fair / Windy
2019-03-09 22:00:00,55,55,37,24,210,SSW,0,0,0,30.15,51,Fair / Windy
2019-03-09 22:03:00,55,55,37,22,210,SSW,0,0,0,30.15,51,Fair / Windy
2019-03-09 22:30:00,55,55,39,25,210,SSW,0,0,0,30.12,54,Partly Cloudy / Windy
2019-03-09 22:37:00,55,55,39,25,220,SW,0,0,0,30.12,54,Partly Cloudy / Windy
2019-03-09 23:00:00,55,55,39,25,220,SW,0,0,0,30.12,54,Fair / Windy
2019-03-09 23:03:00,55,55,39,24,220,SW,0,0,0,30.12,54,Fair / Windy
2019-03-09 23:30:00,55,55,39,23,230,SW,0,0,0,30.12,54,Fair / Windy
2019-03-09 23:37:00,55,55,39,23,230,SW,0,0,0,30.12,54,Fair / Windy
2019-03-10 00:00:00,55,55,41,24,220,SW,0,0,0,30.12,58,Fair / Windy
2019-03-10 00:30:00,55,55,41,24,220,SW,0,0,0,30.12,58,Fair / Windy
2019-03-10 01:00:00,55,55,41,22,220,SW,0,0,0,30.12,58,Fair / Windy
2019-03-10 01:12:00,55,55,41,22,220,SW,0,0,0,30.12,58,Fair / Windy
2019-03-10 01:30:00,55,55,43,18,230,SW,0,0,0,30.09,63,Fair
2019-03-10 02:00:00,55,55,41,18,230,SW,0,0,0,30.09,58,Fair
2019-03-10 02:01:00,55,55,41,18,230,SW,0,0,0,30.09,58,Fair
2019-03-10 02:30:00,55,55,41,16,230,SW,0,0,0,30.06,58,Fair
2019-03-10 03:00:00,55,55,41,16,220,SW,0,0,0,30.06,58,Fair
2019-03-10 03:07:00,55,55,41,18,220,SW,0,0,0,30.06,58,Fair
2019-03-10 03:30:00,55,55,41,18,230,SW,0,0,0,30.06,58,Fair
2019-03-10 04:00:00,55,55,41,20,230,SW,0,0,0,30.06,58,Fair
2019-03-10 04:30:00,54,54,41,17,230,SW,0,0,0,30.09,62,Fair
2019-03-10 05:00:00,50,50,41,7,270,W,0,0,0,30.09,71,Fair
2019-03-10 05:30:00,50,50,37,10,310,NW,0,0,0,30.09,62,Mostly Cloudy
2019-03-10 06:00:00,50,50,32,8,290,WNW,0,0,0,30.09,50,Mostly Cloudy
2019-03-10 06:30:00,50,50,34,8,300,WNW,0,0,0,30.12,54,Mostly Cloudy
2019-03-10 07:00:00,50,50,37,7,320,NW,0,0,0,30.09,62,Mostly Cloudy
2019-03-10 07:30:00,52,52,39,5,60,ENE,0,0,0,30.09,62,Mostly Cloudy
2019-03-10 08:00:00,52,52,39,6,10,N,1,0,0,30.09,62,Mostly Cloudy
2019-03-10 08:30:00,54,54,39,7,10,N,1,0,0,30.12,58,Mostly Cloudy
2019-03-10 09:00:00,55,55,39,5,30,NNE,1,0,0,30.09,54,Mostly Cloudy
2019-03-10 09:30:00,55,55,37,6,50,NE,2,0,0,30.09,51,Mostly Cloudy
2019-03-10 10:00:00,54,54,41,7,40,NE,2,0,0,30.09,62,Mostly Cloudy
2019-03-10 10:30:00,54,54,43,8,90,E,3,0,0,30.09,67,Mostly Cloudy
2019-03-10 11:00:00,55,55,41,5,40,NE,3,0,0,30.06,58,Mostly Cloudy
2019-03-10 11:30:00,55,55,43,5,70,ENE,3,0,0,30.06,63,Mostly Cloudy
2019-03-10 12:00:00,55,55,45,3,80,E,3,0,0,30.03,67,Mostly Cloudy
2019-03-10 12:30:00,55,55,45,6,80,E,3,0,0,30.03,67,Mostly Cloudy
2019-03-10 13:00:00,55,55,46,6,90,E,3,0,0,30.0,72,Mostly Cloudy
2019-03-10 13:30:00,55,55,46,3,90,E,2,0,0,29.97,72,Cloudy
2019-03-10 14:00:00,57,57,48,5,100,E,1,0,0,29.97,72,Cloudy
2019-03-10 14:30:00,59,59,45,3,140,SE,1,0,0,29.97,59,Cloudy
2019-03-10 15:00:00,57,57,50,7,140,SE,1,0,0,29.94,77,Cloudy
2019-03-10 15:30:00,57,57,48,9,150,SSE,1,0,0,29.94,72,Cloudy
2019-03-10 16:00:00,59,59,50,7,170,S,0,0,0,29.94,72,Cloudy
2019-03-10 16:30:00,55,55,50,5,120,ESE,0,0,0,29.94,82,Cloudy
2019-03-10 17:00:00,55,55,50,6,130,SE,0,0,0,29.92,82,Cloudy
2019-03-10 17:30:00,55,55,52,6,130,SE,0,0,0,29.92,88,Mostly Cloudy
2019-03-10 18:00:00,57,57,50,5,140,SE,0,0,0,29.92,77,Light Rain Shower
2019-03-10 18:30:00,55,55,52,3,140,SE,0,0,0,29.92,88,Light Rain Shower
2019-03-10 19:00:00,55,55,52,6,90,E,0,0,0,29.89,88,Light Rain Shower
2019-03-10 19:30:00,55,55,52,6,90,E,0,0,0,29.89,88,Light Rain
2019-03-10 20:00:00,55,55,52,5,70,ENE,0,0,0,29.89,88,Light Rain
2019-03-10 20:30:00,55,55,52,5,60,ENE,0,0,0,29.86,88,Light Rain
2019-03-10 21:00:00,55,55,52,8,50,NE,0,0,0,29.86,88,Light Rain
2019-03-10 21:30:00,57,57,52,6,80,E,0,0,0,29.83,82,Light Rain
2019-03-10 21:46:00,55,55,52,6,90,E,0,0,0,29.83,88,Rain Shower
2019-03-10 22:00:00,54,54,52,3,80,E,0,0,0,29.83,94,Light Rain Shower
2019-03-10 22:30:00,55,55,52,9,80,E,0,0,0,29.8,88,Light Rain Shower
2019-03-10 22:49:00,54,54,52,7,70,ENE,0,0,0,29.8,94,Rain Shower
2019-03-10 23:00:00,54,54,52,6,60,ENE,0,0,0,29.77,94,Rain Shower
2019-03-10 23:30:00,54,54,52,6,40,NE,0,0,0,29.74,94,Rain
2019-03-11 00:00:00,54,54,52,9,30,NNE,0,0,0,29.68,94,Light Rain
2019-03-11 00:30:00,54,54,52,10,50,NE,0,0,0,29.68,94,Rain
2019-03-11 01:00:00,54,54,52,13,30,NNE,0,0,0,29.65,94,Light Rain
2019-03-11 01:24:00,52,52,50,13,30,NNE,0,0,0,29.62,94,Rain
2019-03-11 01:30:00,52,52,50,14,30,NNE,0,0,0,29.62,94,Rain
2019-03-11 02:00:00,52,52,50,15,30,NNE,0,0,0,29.59,94,Rain
2019-03-11 02:17:00,52,52,50,15,30,NNE,0,0,0,29.56,94,Rain
2019-03-11 02:30:00,52,52,50,16,20,NNE,0,0,0,29.53,94,Rain
2019-03-11 03:00:00,52,52,50,18,30,NNE,0,0,0,29.5,94,Rain
2019-03-11 03:30:00,52,52,52,18,30,NNE,0,0,0,29.47,100,Rain
2019-03-11 04:00:00,52,52,50,18,360,N,0,0,0,29.44,94,Rain
2019-03-11 04:30:00,52,52,50,20,340,NNW,0,0,0,29.44,94,Rain Shower
2019-03-11 04:40:00,52,52,50,20,330,NNW,0,0,0,29.44,94,Rain Shower
2019-03-11 05:00:00,52,52,50,17,350,N,0,0,0,29.44,94,Rain Shower
2019-03-11 05:12:00,52,52,50,18,360,N,0,0,0,29.38,94,Heavy Rain Shower
2019-03-11 05:21:00,52,52,50,21,360,N,0,0,0,29.35,94,Heavy Rain Shower / Windy
2019-03-11 05:30:00,52,52,50,23,360,N,0,0,0,29.35,94,Heavy Rain Shower / Windy
2019-03-11 05:39:00,52,52,50,22,360,N,0,0,0,29.32,94,Rain Shower / Windy
2019-03-11 06:00:00,52,52,50,23,340,NNW,0,0,0,29.32,94,Light Rain / Windy
2019-03-11 06:12:00,52,52,50,22,350,N,0,0,0,29.32,94,Light Rain / Windy
2019-03-11 06:22:00,52,52,50,23,350,N,0,0,0,29.3,94,Rain / Windy
2019-03-11 06:30:00,52,52,50,24,350,N,0,0,0,29.3,94,Rain Shower / Windy
2019-03-11 06:46:00,52,52,50,28,340,NNW,0,0,0,29.3,94,Light Rain Shower / Windy
2019-03-11 07:00:00,52,52,50,26,340,NNW,0,0,0,29.3,94,Light Rain Shower / Windy
2019-03-11 07:30:00,52,52,50,30,340,NNW,0,0,0,29.27,94,Light Rain / Windy
2019-03-11 08:00:00,52,52,48,31,330,NNW,1,0,0,29.27,88,Light Rain / Windy
2019-03-11 08:30:00,50,50,48,31,320,NW,1,0,0,29.27,94,Light Rain / Windy
2019-03-11 08:36:00,50,50,48,30,320,NW,1,0,0,29.27,94,Light Rain / Windy
2019-03-11 09:00:00,52,52,48,30,320,NW,1,0,0,29.27,88,Light Rain Shower / Windy
2019-03-11 09:19:00,52,52,48,31,320,NW,2,0,0,29.3,88,Light Rain Shower / Windy
2019-03-11 09:30:00,52,52,46,29,310,NW,2,0,0,29.3,82,Light Rain Shower / Windy
2019-03-11 10:00:00,55,55,50,23,320,NW,2,0,0,29.27,82,Mostly Cloudy / Windy
2019-03-11 10:30:00,57,57,48,22,320,NW,3,0,0,29.27,72,Mostly Cloudy / Windy
2019-03-11 11:00:00,57,57,46,17,320,NW,3,0,0,29.27,67,Mostly Cloudy
2019-03-11 11:30:00,57,57,46,14,310,NW,3,0,0,29.27,67,Mostly Cloudy
2019-03-11 12:00:00,57,57,46,13,300,WNW,3,0,0,29.27,67,Mostly Cloudy
2019-03-11 12:30:00,57,57,45,8,300,WNW,3,0,0,29.27,63,Mostly Cloudy
2019-03-11 13:00:00,57,57,45,8,300,WNW,3,0,0,29.24,63,Mostly Cloudy
2019-03-11 13:30:00,59,59,46,5,330,NNW,2,0,0,29.24,63,Mostly Cloudy
2019-03-11 14:00:00,61,61,48,7,100,E,3,0,0,29.24,63,Partly Cloudy
2019-03-11 14:30:00,59,59,50,8,100,E,2,0,0,29.27,72,Partly Cloudy
2019-03-11 15:00:00,59,59,50,8,120,ESE,1,0,0,29.27,72,Partly Cloudy
2019-03-11 15:30:00,57,57,50,7,110,ESE,1,0,0,29.27,77,Fair
2019-03-11 16:00:00,57,57,50,6,110,ESE,1,0,0,29.3,77,Fair
2019-03-11 16:30:00,59,59,48,6,130,SE,0,0,0,29.3,67,Fair
2019-03-11 17:00:00,57,57,50,6,90,E,0,0,0,29.32,77,Fair
2019-03-11 17:30:00,57,57,50,5,80,E,0,0,0,29.35,77,Fair
2019-03-11 18:00:00,55,55,50,2,None,VAR,0,0,0,29.38,82,Fair
2019-03-11 18:30:00,55,55,48,3,None,VAR,0,0,0,29.38,77,Fair
2019-03-11 19:00:00,55,55,50,3,80,E,0,0,0,29.41,82,Fair
2019-03-11 19:10:00,59,59,43,12,360,N,0,0,0,29.41,55,Fair
2019-03-11 19:30:00,59,59,39,15,350,N,0,0,0,29.41,48,Fair
2019-03-11 20:00:00,57,57,37,15,340,NNW,0,0,0,29.47,48,Fair
2019-03-11 20:30:00,57,57,39,13,350,N,0,0,0,29.47,51,Fair
2019-03-11 21:00:00,55,55,37,14,320,NW,0,0,0,29.5,51,Fair
2019-03-11 21:30:00,57,57,37,16,340,NNW,0,0,0,29.5,48,Fair
2019-03-11 22:00:00,55,55,39,14,340,NNW,0,0,0,29.5,54,Fair
2019-03-11 22:30:00,55,55,36,14,340,NNW,0,0,0,29.5,47,Fair
2019-03-11 23:00:00,54,54,36,12,330,NNW,0,0,0,29.53,51,Fair
2019-03-11 23:30:00,54,54,34,9,330,NNW,0,0,0,29.53,47,Fair
2019-03-12 00:00:00,54,54,36,12,330,NNW,0,0,0,29.53,51,Fair
2019-03-12 00:30:00,54,54,34,14,330,NNW,0,0,0,29.53,47,Fair
2019-03-12 01:00:00,54,54,34,13,330,NNW,0,0,0,29.53,47,Fair
2019-03-12 01:30:00,52,52,34,20,330,NNW,0,0,0,29.53,50,Fair
2019-03-12 02:00:00,52,52,34,20,330,NNW,0,0,0,29.53,50,Fair
2019-03-12 02:30:00,52,52,32,18,330,NNW,0,0,0,29.53,47,Fair
2019-03-12 03:00:00,52,52,30,22,330,NNW,0,0,0,29.56,44,Fair / Windy
2019-03-12 03:30:00,50,50,30,22,330,NNW,0,0,0,29.56,47,Fair / Windy
2019-03-12 04:00:00,50,50,32,21,330,NNW,0,0,0,29.56,50,Fair / Windy
2019-03-12 04:30:00,52,52,34,23,340,NNW,0,0,0,29.56,50,Fair / Windy
2019-03-12 05:00:00,52,52,32,22,340,NNW,0,0,0,29.59,47,Fair / Windy
2019-03-12 05:30:00,50,50,32,22,340,NNW,0,0,0,29.59,50,Fair / Windy
2019-03-12 06:00:00,50,50,32,17,340,NNW,0,0,0,29.59,50,Fair
2019-03-12 06:30:00,50,50,32,9,330,NNW,0,0,0,29.62,50,Fair
2019-03-12 07:00:00,52,52,30,10,320,NW,0,0,0,29.62,44,Mostly Cloudy
2019-03-12 07:30:00,52,52,30,7,330,NNW,0,0,0,29.65,44,Mostly Cloudy
2019-03-12 08:00:00,52,52,30,7,340,NNW,1,0,0,29.65,44,Mostly Cloudy
2019-03-12 08:30:00,54,54,32,2,None,VAR,1,0,0,29.65,44,Mostly Cloudy
2019-03-12 09:00:00,54,54,34,2,None,VAR,1,0,0,29.65,47,Mostly Cloudy
2019-03-12 09:30:00,52,52,39,8,100,E,2,0,0,29.65,62,Mostly Cloudy
2019-03-12 10:00:00,52,52,39,7,110,ESE,2,0,0,29.65,62,Mostly Cloudy
2019-03-12 10:30:00,54,54,39,8,120,ESE,4,0,0,29.65,58,Fair
2019-03-12 11:00:00,54,54,37,8,120,ESE,5,0,0,29.65,54,Fair
2019-03-12 11:30:00,54,54,37,8,120,ESE,5,0,0,29.65,54,Fair
2019-03-12 12:00:00,55,55,37,6,100,E,5,0,0,29.62,51,Fair
2019-03-12 12:30:00,55,55,39,5,90,E,5,0,0,29.62,54,Fair
2019-03-12 13:00:00,55,55,43,6,80,E,4,0,0,29.59,63,Fair
2019-03-12 13:30:00,57,57,41,8,80,E,4,0,0,29.59,55,Fair
2019-03-12 14:00:00,57,57,43,8,80,E,3,0,0,29.59,59,Fair
2019-03-12 14:30:00,57,57,39,8,80,E,3,0,0,29.59,51,Fair
2019-03-12 15:00:00,57,57,39,7,110,ESE,2,0,0,29.59,51,Fair
2019-03-12 15:30:00,57,57,43,6,100,E,1,0,0,29.59,59,Fair
2019-03-12 16:00:00,57,57,45,7,110,ESE,1,0,0,29.59,63,Fair
2019-03-12 16:30:00,57,57,45,8,130,SE,0,0,0,29.62,63,Fair
2019-03-12 17:00:00,57,57,43,9,140,SE,0,0,0,29.62,59,Fair
2019-03-12 17:30:00,57,57,46,8,140,SE,0,0,0,29.62,67,Fair
2019-03-12 18:00:00,55,55,46,7,130,SE,0,0,0,29.62,72,Fair
2019-03-12 18:30:00,59,59,41,7,140,SE,0,0,0,29.65,51,Fair
2019-03-12 19:00:00,57,57,43,8,170,S,0,0,0,29.65,59,Fair
2019-03-12 19:30:00,55,55,43,9,150,SSE,0,0,0,29.65,63,Fair
2019-03-12 20:00:00,59,59,43,12,170,S,0,0,0,29.65,55,Fair
2019-03-12 20:30:00,57,57,43,12,190,S,0,0,0,29.65,59,Fair
2019-03-12 21:00:00,59,59,43,13,200,SSW,0,0,0,29.65,55,Fair
2019-03-12 21:30:00,57,57,43,14,200,SSW,0,0,0,29.68,59,Fair
2019-03-12 22:00:00,57,57,43,9,210,SSW,0,0,0,29.68,59,Fair
2019-03-12 22:30:00,55,55,39,6,230,SW,0,0,0,29.68,54,Fair
2019-03-12 23:00:00,55,55,39,8,280,W,0,0,0,29.68,54,Fair
2019-03-12 23:30:00,54,54,41,10,280,W,0,0,0,29.68,62,Partly Cloudy
2019-03-13 00:00:00,54,54,41,10,280,W,0,0,0,29.68,62,Fair
2019-03-13 00:30:00,52,52,41,8,290,WNW,0,0,0,29.65,67,Fair
2019-03-13 01:00:00,54,54,41,5,280,W,0,0,0,29.68,62,Fair
2019-03-13 01:30:00,50,50,39,6,250,WSW,0,0,0,29.68,66,Fair
2019-03-13 02:00:00,50,50,41,7,260,W,0,0,0,29.68,71,Fair
2019-03-13 02:30:00,50,50,41,7,280,W,0,0,0,29.65,71,Fair
2019-03-13 03:00:00,50,50,43,9,280,W,0,0,0,29.65,76,Fair
2019-03-13 03:30:00,48,45,41,8,280,W,0,0,0,29.65,76,Fair
2019-03-13 04:00:00,48,46,43,5,280,W,0,0,0,29.65,82,Fair
2019-03-13 04:30:00,48,48,43,1,None,VAR,0,0,0,29.65,82,Fair
2019-03-13 05:00:00,48,48,43,1,None,VAR,0,0,0,29.65,82,Fair
2019-03-13 05:30:00,48,48,41,1,200,SSW,0,0,0,29.65,76,Fair
2019-03-13 06:00:00,48,48,43,2,320,NW,0,0,0,29.65,82,Fair
2019-03-13 06:30:00,48,48,43,2,330,NNW,0,0,0,29.65,82,Fair
2019-03-13 07:00:00,50,50,43,3,340,NNW,0,0,0,29.65,76,Fair
2019-03-13 07:30:00,50,50,43,2,340,NNW,1,0,0,29.65,76,Fair
2019-03-13 08:00:00,52,52,45,2,None,VAR,1,0,0,29.65,76,Fair
2019-03-13 08:30:00,52,52,45,3,80,E,2,0,0,29.62,76,Fair
2019-03-13 09:00:00,54,54,46,13,210,SSW,2,0,0,29.62,77,Fair
2019-03-13 09:24:00,59,59,30,17,220,SW,3,0,0,29.59,34,Fair
2019-03-13 09:30:00,61,61,32,22,220,SW,3,0,0,29.59,34,Fair / Windy
2019-03-13 09:33:00,61,61,32,21,220,SW,3,0,0,29.59,34,Fair / Windy
2019-03-13 10:00:00,61,61,30,20,230,SW,4,0,0,29.59,31,Fair
2019-03-13 10:30:00,64,64,30,18,230,SW,4,0,0,29.59,28,Fair
2019-03-13 11:00:00,63,63,32,30,220,SW,5,0,0,29.56,32,Fair / Windy
2019-03-13 11:30:00,63,63,32,25,230,SW,5,0,0,29.56,32,Fair / Windy
2019-03-13 12:00:00,63,63,32,28,220,SW,5,0,0,29.53,32,Fair / Windy
2019-03-13 12:01:00,64,64,34,28,220,SW,5,0,0,29.53,32,Fair / Windy
2019-03-13 12:30:00,63,63,34,21,230,SW,5,0,0,29.53,34,Fair / Windy
2019-03-13 13:00:00,64,64,34,24,220,SW,4,0,0,29.53,32,Fair / Windy
2019-03-13 13:05:00,64,64,34,26,220,SW,4,0,0,29.53,32,Fair / Windy
2019-03-13 13:30:00,63,63,28,26,220,SW,3,0,0,29.5,27,Partly Cloudy / Windy
2019-03-13 14:00:00,63,63,28,29,220,SW,3,0,0,29.5,27,Partly Cloudy / Windy
2019-03-13 14:14:00,63,63,28,28,210,SSW,3,0,0,29.5,27,Fair / Windy
2019-03-13 14:30:00,61,61,28,25,210,SSW,3,0,0,29.5,29,Fair / Windy
2019-03-13 14:33:00,61,61,28,24,210,SSW,2,0,0,29.5,29,Fair / Windy
2019-03-13 15:00:00,63,63,28,21,210,SSW,2,0,0,29.5,27,Fair / Windy
2019-03-13 15:10:00,64,64,28,20,210,SSW,2,0,0,29.5,26,Fair
2019-03-13 15:30:00,64,64,27,20,210,SSW,1,0,0,29.5,24,Fair
2019-03-13 15:33:00,64,64,25,21,210,SSW,1,0,0,29.53,22,Fair / Windy
2019-03-13 16:00:00,63,63,27,23,220,SW,1,0,0,29.53,26,Partly Cloudy / Windy
2019-03-13 16:09:00,63,63,28,23,220,SW,0,0,0,29.53,27,Partly Cloudy / Windy
2019-03-13 16:30:00,63,63,28,21,240,WSW,0,0,0,29.56,27,Fair / Windy
2019-03-13 17:00:00,61,61,28,17,240,WSW,0,0,0,29.56,29,Fair
2019-03-13 17:30:00,59,59,25,14,240,WSW,0,0,0,29.59,27,Fair
2019-03-13 18:00:00,59,59,23,12,260,W,0,0,0,29.62,25,Fair
2019-03-13 18:22:00,57,57,28,13,40,NE,0,0,0,29.65,33,Fair
2019-03-13 18:30:00,55,55,28,6,20,NNE,0,0,0,29.65,36,Fair
2019-03-13 18:48:00,55,55,21,12,320,NW,0,0,0,29.68,26,Fair
2019-03-13 19:00:00,55,55,21,10,290,WNW,0,0,0,29.68,26,Fair
2019-03-13 19:25:00,54,54,18,22,300,WNW,0,0,0,29.71,24,Fair / Windy
2019-03-13 19:30:00,54,54,18,21,300,WNW,0,0,0,29.71,24,Fair / Windy
2019-03-13 19:34:00,52,52,16,18,300,WNW,0,0,0,29.71,24,Fair
2019-03-13 20:00:00,50,50,25,25,330,NNW,0,0,0,29.74,37,Fair / Windy
2019-03-13 20:30:00,48,41,25,23,330,NNW,0,0,0,29.77,40,Fair / Windy
2019-03-13 21:00:00,46,39,25,22,330,NNW,0,0,0,29.8,43,Fair / Windy
2019-03-13 21:30:00,46,39,23,22,330,NNW,0,0,0,29.83,40,Fair / Windy
2019-03-13 22:00:00,45,36,21,24,310,NW,0,0,0,29.83,39,Fair / Windy
2019-03-13 22:30:00,45,37,23,18,330,NNW,0,0,0,29.86,43,Fair
2019-03-13 23:00:00,45,38,21,15,320,NW,0,0,0,29.86,39,Fair
2019-03-13 23:30:00,43,36,21,13,310,NW,0,0,0,29.86,42,Fair
2019-03-14 00:00:00,43,38,21,8,310,NW,0,0,0,29.89,42,Fair
2019-03-14 00:30:00,45,41,19,7,290,WNW,0,0,0,29.89,37,Fair
2019-03-14 01:00:00,43,38,21,8,290,WNW,0,0,0,29.89,42,Fair
2019-03-14 01:30:00,45,38,12,14,260,W,0,0,0,29.89,27,Fair
2019-03-14 02:00:00,46,41,10,12,250,WSW,0,0,0,29.86,23,Fair
2019-03-14 02:30:00,45,39,14,12,250,WSW,0,0,0,29.86,29,Fair
2019-03-14 03:00:00,45,40,14,9,260,W,0,0,0,29.86,29,Fair
2019-03-14 03:30:00,45,39,19,10,250,WSW,0,0,0,29.89,37,Fair
2019-03-14 04:00:00,45,39,21,12,240,WSW,0,0,0,29.89,39,Fair
2019-03-14 04:30:00,45,39,21,12,240,WSW,0,0,0,29.89,39,Fair
2019-03-14 05:00:00,45,38,19,13,250,WSW,0,0,0,29.89,37,Fair
2019-03-14 05:30:00,45,38,21,14,250,WSW,0,0,0,29.92,39,Fair
2019-03-14 06:00:00,43,37,23,12,240,WSW,0,0,0,29.92,46,Fair
2019-03-14 06:30:00,45,38,23,13,270,W,0,0,0,29.92,43,Fair
2019-03-14 07:00:00,45,37,23,16,320,NW,0,0,0,29.97,43,Fair
2019-03-14 07:30:00,45,38,25,15,360,N,1,0,0,29.97,46,Fair
2019-03-14 08:00:00,46,41,27,13,340,NNW,1,0,0,29.97,46,Fair
2019-03-14 08:30:00,48,43,27,13,350,N,2,0,0,30.0,43,Fair
2019-03-14 09:00:00,48,43,27,12,350,N,2,0,0,30.0,43,Fair
2019-03-14 09:30:00,48,44,27,9,10,N,3,0,0,30.0,43,Fair
2019-03-14 10:00:00,48,45,28,8,20,NNE,4,0,0,30.0,46,Fair
2019-03-14 10:30:00,50,50,27,10,10,N,4,0,0,30.0,40,Fair
2019-03-14 11:00:00,50,50,25,8,20,NNE,5,0,0,30.0,37,Fair
2019-03-14 11:30:00,50,50,27,6,70,ENE,5,0,0,30.0,40,Fair
2019-03-14 12:00:00,50,50,27,7,90,E,5,0,0,29.97,40,Fair
2019-03-14 12:30:00,52,52,27,12,130,SE,5,0,0,29.97,38,Fair
2019-03-14 13:00:00,52,52,27,13,140,SE,4,0,0,29.97,38,Partly Cloudy
2019-03-14 13:30:00,52,52,28,13,140,SE,3,0,0,29.97,41,Partly Cloudy
2019-03-14 14:00:00,54,54,27,12,150,SSE,3,0,0,29.97,35,Fair
2019-03-14 14:30:00,54,54,21,12,160,SSE,3,0,0,29.97,28,Fair
2019-03-14 15:00:00,54,54,23,10,160,SSE,2,0,0,30.0,30,Partly Cloudy
2019-03-14 15:30:00,54,54,23,9,150,SSE,1,0,0,30.0,30,Partly Cloudy
2019-03-14 16:00:00,54,54,23,9,150,SSE,0,0,0,30.0,30,Mostly Cloudy
2019-03-14 16:30:00,52,52,25,8,130,SE,0,0,0,30.0,35,Mostly Cloudy
2019-03-14 17:00:00,52,52,25,7,130,SE,0,0,0,30.0,35,Fair
2019-03-14 17:30:00,50,50,27,7,130,SE,0,0,0,30.03,40,Partly Cloudy
2019-03-14 18:00:00,52,52,27,7,100,E,0,0,0,30.03,38,Fair
2019-03-14 18:30:00,52,52,27,7,100,E,0,0,0,30.03,38,Fair
2019-03-14 19:00:00,52,52,27,7,80,E,0,0,0,30.03,38,Fair
2019-03-14 19:30:00,52,52,27,7,70,ENE,0,0,0,30.06,38,Mostly Cloudy
2019-03-14 20:00:00,50,50,27,12,10,N,0,0,0,30.06,40,Partly Cloudy
2019-03-14 20:30:00,50,50,25,12,30,NNE,0,0,0,30.06,37,Partly Cloudy
2019-03-14 21:00:00,50,50,25,12,40,NE,0,0,0,30.09,37,Mostly Cloudy
2019-03-14 21:30:00,50,50,23,9,30,NNE,0,0,0,30.09,35,Mostly Cloudy
2019-03-14 22:00:00,50,50,25,10,10,N,0,0,0,30.09,37,Fair
2019-03-14 22:30:00,50,50,23,10,10,N,0,0,0,30.09,35,Fair
2019-03-14 23:00:00,50,50,23,12,10,N,0,0,0,30.09,35,Fair
2019-03-14 23:30:00,48,43,25,12,20,NNE,0,0,0,30.09,40,Fair
2019-03-15 00:00:00,48,43,25,12,10,N,0,0,0,30.09,40,Fair
2019-03-15 00:30:00,46,41,23,10,10,N,0,0,0,30.12,40,Fair
2019-03-15 01:00:00,46,41,23,12,10,N,0,0,0,30.12,40,Fair
2019-03-15 01:30:00,46,42,25,8,20,NNE,0,0,0,30.12,43,Fair
2019-03-15 02:00:00,46,42,25,8,20,NNE,0,0,0,30.12,43,Fair
2019-03-15 02:30:00,46,41,25,12,10,N,0,0,0,30.12,43,Fair
2019-03-15 03:00:00,46,41,25,10,10,N,0,0,0,30.12,43,Fair
2019-03-15 03:30:00,45,39,21,12,360,N,0,0,0,30.12,39,Fair
2019-03-15 04:00:00,45,40,23,8,20,NNE,0,0,0,30.12,43,Partly Cloudy
2019-03-15 04:30:00,45,39,23,10,10,N,0,0,0,30.12,43,Fair
2019-03-15 05:00:00,45,39,23,10,360,N,0,0,0,30.15,43,Fair
2019-03-15 05:30:00,45,39,23,10,20,NNE,0,0,0,30.15,43,Partly Cloudy
2019-03-15 06:00:00,45,40,23,9,20,NNE,0,0,0,30.15,43,Fair
2019-03-15 06:30:00,45,39,23,10,20,NNE,0,0,0,30.15,43,Fair
2019-03-15 07:00:00,45,40,27,8,30,NNE,0,0,0,30.15,49,Fair
2019-03-15 07:30:00,45,40,27,8,20,NNE,1,0,0,30.18,49,Fair
2019-03-15 08:00:00,45,40,28,8,20,NNE,1,0,0,30.18,53,Fair
2019-03-15 08:30:00,46,44,25,5,30,NNE,2,0,0,30.15,43,Fair
2019-03-15 09:00:00,46,46,23,3,30,NNE,3,0,0,30.15,40,Fair
2019-03-15 09:30:00,46,46,28,3,50,NE,4,0,0,30.15,50,Fair
