DATE,TIME,実績(万kW)
2021/3/25,3:00,2461
2021/3/25,4:00,2501
2021/3/25,5:00,2591
2021/3/25,6:00,2742
2021/3/25,7:00,2922
2021/3/25,8:00,3233
2021/3/25,9:00,3503
2021/3/25,10:00,3525
2021/3/25,11:00,3475
2021/3/25,12:00,3277
2021/3/25,13:00,3329
2021/3/25,14:00,3420
2021/3/25,15:00,3347
2021/3/25,16:00,3372
2021/3/25,17:00,3423
2021/3/25,18:00,3477
2021/3/25,19:00,3365
2021/3/25,20:00,3229
2021/3/25,21:00,3079
2021/3/25,22:00,2927
2021/3/25,23:00,2764
2021/3/26,0:00,2569
2021/3/26,1:00,2471
2021/3/26,2:00,2476
2021/3/26,3:00,2500
2021/3/26,4:00,2550
2021/3/26,5:00,2644
2021/3/26,6:00,2778
2021/3/26,7:00,2913
2021/3/26,8:00,3197
2021/3/26,9:00,3420
2021/3/26,10:00,3496
2021/3/26,11:00,3531
2021/3/26,12:00,3404
2021/3/26,13:00,3423
2021/3/26,14:00,3313
2021/3/26,15:00,3198
2021/3/26,16:00,3197
2021/3/26,17:00,3221
2021/3/26,18:00,3340
2021/3/26,19:00,3288
2021/3/26,20:00,3188
2021/3/26,21:00,3061
2021/3/26,22:00,2928
2021/3/26,23:00,2785
2021/3/27,0:00,2598
2021/3/27,1:00,2492
2021/3/27,2:00,2487
2021/3/27,3:00,2503
2021/3/27,4:00,2526
2021/3/27,5:00,2554
2021/3/27,6:00,2569
2021/3/27,7:00,2637
2021/3/27,8:00,2842
2021/3/27,9:00,3010
2021/3/27,10:00,3081
2021/3/27,11:00,3112
2021/3/27,12:00,3056
2021/3/27,13:00,3007
2021/3/27,14:00,2901
2021/3/27,15:00,2838
2021/3/27,16:00,2808
2021/3/27,17:00,2893
2021/3/27,18:00,3066
2021/3/27,19:00,3038
2021/3/27,20:00,2954
2021/3/27,21:00,2811
2021/3/27,22:00,2670
2021/3/27,23:00,2544
2021/3/28,0:00,2360
2021/3/28,1:00,2281
2021/3/28,2:00,2272
2021/3/28,3:00,2286
2021/3/28,4:00,2287
2021/3/28,5:00,2296
2021/3/28,6:00,2280
2021/3/28,7:00,2389
2021/3/28,8:00,2545
2021/3/28,9:00,2729
2021/3/28,10:00,2825
2021/3/28,11:00,2861
2021/3/28,12:00,2837
2021/3/28,13:00,2800
2021/3/28,14:00,2737
2021/3/28,15:00,2725
2021/3/28,16:00,2798
2021/3/28,17:00,2961
2021/3/28,18:00,3065
2021/3/28,19:00,3007
2021/3/28,20:00,2909
2021/3/28,21:00,2760
2021/3/28,22:00,2599
2021/3/28,23:00,2458
2021/3/29,0:00,2302
2021/3/29,1:00,2233
2021/3/29,2:00,2251
2021/3/29,3:00,2284
2021/3/29,4:00,2307
2021/3/29,5:00,2365
2021/3/29,6:00,2486
2021/3/29,7:00,2685
2021/3/29,8:00,3001
2021/3/29,9:00,3235
2021/3/29,10:00,3355
2021/3/29,11:00,3408
2021/3/29,12:00,3340
2021/3/29,13:00,3435
2021/3/29,14:00,3303
2021/3/29,15:00,3151
2021/3/29,16:00,3214
2021/3/29,17:00,3149
2021/3/29,18:00,3221
2021/3/29,19:00,3125
2021/3/29,20:00,2982
2021/3/29,21:00,2841
2021/3/29,22:00,2700
2021/3/29,23:00,2562
2021/3/30,0:00,2380
2021/3/30,1:00,2293
2021/3/30,2:00,2304
2021/3/30,3:00,2335
2021/3/30,4:00,2349
2021/3/30,5:00,2387
2021/3/30,6:00,2464
2021/3/30,7:00,2687
2021/3/30,8:00,3025
2021/3/30,9:00,3225
2021/3/30,10:00,3247
2021/3/30,11:00,3316
2021/3/30,12:00,3248
2021/3/30,13:00,3330
2021/3/30,14:00,3278
2021/3/30,15:00,3244
2021/3/30,16:00,3172
2021/3/30,17:00,3178
2021/3/30,18:00,3232
2021/3/30,19:00,3133
2021/3/30,20:00,2985
2021/3/30,21:00,2829
2021/3/30,22:00,2686
2021/3/30,23:00,2549
2021/3/31,0:00,2359
2021/3/31,1:00,2269
2021/3/31,2:00,2270
2021/3/31,3:00,2292
2021/3/31,4:00,2301
2021/3/31,5:00,2336
2021/3/31,6:00,2424
2021/3/31,7:00,2606
2021/3/31,8:00,2913
2021/3/31,9:00,3158
2021/3/31,10:00,3262
2021/3/31,11:00,3324
2021/3/31,12:00,3227
2021/3/31,13:00,3278
2021/3/31,14:00,3239
2021/3/31,15:00,3180
2021/3/31,16:00,3126
2021/3/31,17:00,3078
2021/3/31,18:00,3158
2021/3/31,19:00,3076
2021/3/31,20:00,2945
2021/3/31,21:00,2808
2021/3/31,22:00,2675
2021/3/31,23:00,2535
2021/4/1,0:00,2350
2021/4/1,1:00,2253
2021/4/1,2:00,2262
2021/4/1,3:00,2290
2021/4/1,4:00,2315
2021/4/1,5:00,2368
2021/4/1,6:00,2466
2021/4/1,7:00,2636
2021/4/1,8:00,2922
2021/4/1,9:00,3107
2021/4/1,10:00,3215
2021/4/1,11:00,3283
2021/4/1,12:00,3180
2021/4/1,13:00,3260
2021/4/1,14:00,3246
2021/4/1,15:00,3217
2021/4/1,16:00,3205
2021/4/1,17:00,3156
2021/4/1,18:00,3235
2021/4/1,19:00,3152
2021/4/1,20:00,3017
2021/4/1,21:00,2851
2021/4/1,22:00,2725
2021/4/1,23:00,2581
2021/4/2,0:00,2397
2021/4/2,1:00,2302
2021/4/2,2:00,2310
2021/4/2,3:00,2337
2021/4/2,4:00,2371
2021/4/2,5:00,2423
2021/4/2,6:00,2520
2021/4/2,7:00,2693
2021/4/2,8:00,2992
2021/4/2,9:00,3202
2021/4/2,10:00,3272
2021/4/2,11:00,3252
2021/4/2,12:00,3106
2021/4/2,13:00,3220
2021/4/2,14:00,3213
2021/4/2,15:00,3213
2021/4/2,16:00,3201
2021/4/2,17:00,3181
2021/4/2,18:00,3238
2021/4/2,19:00,3144
2021/4/2,20:00,3008
2021/4/2,21:00,2852
2021/4/2,22:00,2734
2021/4/2,23:00,2600
2021/4/3,0:00,2413
2021/4/3,1:00,2310
2021/4/3,2:00,2302
2021/4/3,3:00,2322
2021/4/3,4:00,2330
2021/4/3,5:00,2313
2021/4/3,6:00,2309
2021/4/3,7:00,2366
2021/4/3,8:00,2512
2021/4/3,9:00,2715
2021/4/3,10:00,2759
2021/4/3,11:00,2728
2021/4/3,12:00,2683
2021/4/3,13:00,2689
2021/4/3,14:00,2654
2021/4/3,15:00,2650
2021/4/3,16:00,2661
2021/4/3,17:00,2725
2021/4/3,18:00,2870
2021/4/3,19:00,2843
2021/4/3,20:00,2743
2021/4/3,21:00,2599
2021/4/3,22:00,2493
2021/4/3,23:00,2392
2021/4/4,0:00,2236
2021/4/4,1:00,2152
2021/4/4,2:00,2161
2021/4/4,3:00,2183
2021/4/4,4:00,2197
2021/4/4,5:00,2169
2021/4/4,6:00,2126
2021/4/4,7:00,2200
2021/4/4,8:00,2365
2021/4/4,9:00,2468
2021/4/4,10:00,2542
2021/4/4,11:00,2621
2021/4/4,12:00,2596
2021/4/4,13:00,2594
2021/4/4,14:00,2566
2021/4/4,15:00,2584
2021/4/4,16:00,2639
2021/4/4,17:00,2796
2021/4/4,18:00,2907
2021/4/4,19:00,2866
2021/4/4,20:00,2780
2021/4/4,21:00,2642
2021/4/4,22:00,2499
2021/4/4,23:00,2384
2021/4/5,0:00,2223
2021/4/5,1:00,2141
2021/4/5,2:00,2164
2021/4/5,3:00,2199
2021/4/5,4:00,2227
2021/4/5,5:00,2286
2021/4/5,6:00,2456
2021/4/5,7:00,2719
2021/4/5,8:00,3044
2021/4/5,9:00,3263
2021/4/5,10:00,3282
2021/4/5,11:00,3321
2021/4/5,12:00,3268
2021/4/5,13:00,3377
2021/4/5,14:00,3370
2021/4/5,15:00,3381
2021/4/5,16:00,3404
2021/4/5,17:00,3421
2021/4/5,18:00,3475
2021/4/5,19:00,3389
2021/4/5,20:00,3247
2021/4/5,21:00,3077
2021/4/5,22:00,2931
2021/4/5,23:00,2771
2021/4/6,0:00,2570
2021/4/6,1:00,2472
2021/4/6,2:00,2466
2021/4/6,3:00,2498
2021/4/6,4:00,2551
2021/4/6,5:00,2646
2021/4/6,6:00,2817
2021/4/6,7:00,3038
2021/4/6,8:00,3334
2021/4/6,9:00,3464
2021/4/6,10:00,3525
2021/4/6,11:00,3509
2021/4/6,12:00,3328
2021/4/6,13:00,3393
2021/4/6,14:00,3351
2021/4/6,15:00,3361
2021/4/6,16:00,3365
2021/4/6,17:00,3378
2021/4/6,18:00,3512
2021/4/6,19:00,3450
2021/4/6,20:00,3325
2021/4/6,21:00,3146
2021/4/6,22:00,2981
2021/4/6,23:00,2783
2021/4/7,0:00,2548
2021/4/7,1:00,2443
2021/4/7,2:00,2444
2021/4/7,3:00,2468
2021/4/7,4:00,2509
2021/4/7,5:00,2583
2021/4/7,6:00,2704
2021/4/7,7:00,2838
2021/4/7,8:00,3081
2021/4/7,9:00,3283
2021/4/7,10:00,3354
2021/4/7,11:00,3376
2021/4/7,12:00,3255
2021/4/7,13:00,3303
2021/4/7,14:00,3242
2021/4/7,15:00,3196
2021/4/7,16:00,3203
2021/4/7,17:00,3192
2021/4/7,18:00,3302
2021/4/7,19:00,3253
2021/4/7,20:00,3140
2021/4/7,21:00,2975
2021/4/7,22:00,2837
2021/4/7,23:00,2675
2021/4/8,0:00,2473
2021/4/8,1:00,2384
2021/4/8,2:00,2389
2021/4/8,3:00,2425
2021/4/8,4:00,2472
2021/4/8,5:00,2554
2021/4/8,6:00,2686
2021/4/8,7:00,2806
2021/4/8,8:00,3058
2021/4/8,9:00,3273
2021/4/8,10:00,3354
2021/4/8,11:00,3394
2021/4/8,12:00,3244
2021/4/8,13:00,3338
2021/4/8,14:00,3313
2021/4/8,15:00,3284
2021/4/8,16:00,3272
2021/4/8,17:00,3261
2021/4/8,18:00,3372
2021/4/8,19:00,3305
2021/4/8,20:00,3174
2021/4/8,21:00,3005
2021/4/8,22:00,2847
2021/4/8,23:00,2687
2021/4/9,0:00,2488
2021/4/9,1:00,2405
2021/4/9,2:00,2408
2021/4/9,3:00,2450
2021/4/9,4:00,2505
2021/4/9,5:00,2597
2021/4/9,6:00,2732
2021/4/9,7:00,2845
2021/4/9,8:00,3082
2021/4/9,9:00,3302
2021/4/9,10:00,3392
2021/4/9,11:00,3435
2021/4/9,12:00,3320
2021/4/9,13:00,3359
2021/4/9,14:00,3312
2021/4/9,15:00,3304
2021/4/9,16:00,3306
2021/4/9,17:00,3352
2021/4/9,18:00,3449
2021/4/9,19:00,3394
2021/4/9,20:00,3279
2021/4/9,21:00,3120
2021/4/9,22:00,2983
2021/4/9,23:00,2823
2021/4/10,0:00,2616
2021/4/10,1:00,2505
2021/4/10,2:00,2498
2021/4/10,3:00,2511
2021/4/10,4:00,2535
2021/4/10,5:00,2564
2021/4/10,6:00,2579
2021/4/10,7:00,2628
2021/4/10,8:00,2802
2021/4/10,9:00,2921
2021/4/10,10:00,2974
2021/4/10,11:00,2989
2021/4/10,12:00,2945
2021/4/10,13:00,2881
2021/4/10,14:00,2795
2021/4/10,15:00,2754
2021/4/10,16:00,2787
2021/4/10,17:00,2916
2021/4/10,18:00,3139
2021/4/10,19:00,3165
2021/4/10,20:00,3093
2021/4/10,21:00,2940
2021/4/10,22:00,2795
2021/4/10,23:00,2652
2021/4/11,0:00,2464
2021/4/11,1:00,2370
2021/4/11,2:00,2369
2021/4/11,3:00,2394
2021/4/11,4:00,2416
2021/4/11,5:00,2417
2021/4/11,6:00,2386
2021/4/11,7:00,2389
2021/4/11,8:00,2534
2021/4/11,9:00,2685
2021/4/11,10:00,2736
2021/4/11,11:00,2748
2021/4/11,12:00,2745
2021/4/11,13:00,2676
2021/4/11,14:00,2608
2021/4/11,15:00,2596
2021/4/11,16:00,2648
2021/4/11,17:00,2787
2021/4/11,18:00,3001
2021/4/11,19:00,3015
2021/4/11,20:00,2932
2021/4/11,21:00,2804
2021/4/11,22:00,2643
2021/4/11,23:00,2502
2021/4/12,0:00,2331
2021/4/12,1:00,2255
2021/4/12,2:00,2283
2021/4/12,3:00,2338
2021/4/12,4:00,2399
2021/4/12,5:00,2484
2021/4/12,6:00,2632
2021/4/12,7:00,2796
2021/4/12,8:00,3076
2021/4/12,9:00,3305
2021/4/12,10:00,3373
2021/4/12,11:00,3361
2021/4/12,12:00,3252
2021/4/12,13:00,3305
2021/4/12,14:00,3281
2021/4/12,15:00,3267
2021/4/12,16:00,3281
2021/4/12,17:00,3259
2021/4/12,18:00,3356
2021/4/12,19:00,3283
2021/4/12,20:00,3150
2021/4/12,21:00,2979
2021/4/12,22:00,2827
2021/4/12,23:00,2670
2021/4/13,0:00,2474
2021/4/13,1:00,2380
2021/4/13,2:00,2386
2021/4/13,3:00,2424
2021/4/13,4:00,2461
2021/4/13,5:00,2525
2021/4/13,6:00,2695
2021/4/13,7:00,2942
2021/4/13,8:00,3242
2021/4/13,9:00,3393
2021/4/13,10:00,3385
2021/4/13,11:00,3415
2021/4/13,12:00,3285
2021/4/13,13:00,3375
2021/4/13,14:00,3366
2021/4/13,15:00,3379
2021/4/13,16:00,3372
2021/4/13,17:00,3378
2021/4/13,18:00,3427
2021/4/13,19:00,3315
2021/4/13,20:00,3161
2021/4/13,21:00,2980
2021/4/13,22:00,2837
2021/4/13,23:00,2672
2021/4/14,0:00,2485
2021/4/14,1:00,2384
2021/4/14,2:00,2387
2021/4/14,3:00,2416
2021/4/14,4:00,2437
2021/4/14,5:00,2477
2021/4/14,6:00,2634
2021/4/14,7:00,2900
2021/4/14,8:00,3203
2021/4/14,9:00,3365
2021/4/14,10:00,3412
2021/4/14,11:00,3361
2021/4/14,12:00,3234
2021/4/14,13:00,3339
2021/4/14,14:00,3333
2021/4/14,15:00,3362
2021/4/14,16:00,3385
2021/4/14,17:00,3394
2021/4/14,18:00,3408
2021/4/14,19:00,3318
2021/4/14,20:00,3193
2021/4/14,21:00,3031
2021/4/14,22:00,2906
2021/4/14,23:00,2744
2021/4/15,0:00,2554
2021/4/15,1:00,2452
2021/4/15,2:00,2454
2021/4/15,3:00,2488
2021/4/15,4:00,2547
2021/4/15,5:00,2641
2021/4/15,6:00,2771
2021/4/15,7:00,2881
2021/4/15,8:00,3148
2021/4/15,9:00,3383
2021/4/15,10:00,3465
2021/4/15,11:00,3486
2021/4/15,12:00,3348
2021/4/15,13:00,3385
2021/4/15,14:00,3338
2021/4/15,15:00,3315
2021/4/15,16:00,3314
2021/4/15,17:00,3317
2021/4/15,18:00,3480
2021/4/15,19:00,3436
2021/4/15,20:00,3304
2021/4/15,21:00,3129
2021/4/15,22:00,2959
2021/4/15,23:00,2781
2021/4/16,0:00,2566
2021/4/16,1:00,2460
2021/4/16,2:00,2463
2021/4/16,3:00,2501
2021/4/16,4:00,2542
2021/4/16,5:00,2606
2021/4/16,6:00,2777
2021/4/16,7:00,2970
2021/4/16,8:00,3232
2021/4/16,9:00,3333
2021/4/16,10:00,3370
2021/4/16,11:00,3444
2021/4/16,12:00,3263
2021/4/16,13:00,3315
2021/4/16,14:00,3288
2021/4/16,15:00,3303
2021/4/16,16:00,3343
2021/4/16,17:00,3339
2021/4/16,18:00,3388
2021/4/16,19:00,3301
2021/4/16,20:00,3158
2021/4/16,21:00,2991
2021/4/16,22:00,2855
2021/4/16,23:00,2691
2021/4/17,0:00,2501
2021/4/17,1:00,2387
2021/4/17,2:00,2385
2021/4/17,3:00,2399
2021/4/17,4:00,2405
2021/4/17,5:00,2399
2021/4/17,6:00,2430
2021/4/17,7:00,2540
2021/4/17,8:00,2774
2021/4/17,9:00,2928
2021/4/17,10:00,2993
2021/4/17,11:00,3027
2021/4/17,12:00,2958
2021/4/17,13:00,2939
2021/4/17,14:00,2909
2021/4/17,15:00,2904
2021/4/17,16:00,2919
2021/4/17,17:00,3003
2021/4/17,18:00,3098
2021/4/17,19:00,3053
2021/4/17,20:00,2943
2021/4/17,21:00,2797
2021/4/17,22:00,2662
2021/4/17,23:00,2537
2021/4/18,0:00,2373
2021/4/18,1:00,2264
2021/4/18,2:00,2258
2021/4/18,3:00,2272
2021/4/18,4:00,2274
2021/4/18,5:00,2245
2021/4/18,6:00,2192
2021/4/18,7:00,2238
2021/4/18,8:00,2384
2021/4/18,9:00,2553
2021/4/18,10:00,2650
2021/4/18,11:00,2722
2021/4/18,12:00,2682
2021/4/18,13:00,2597
2021/4/18,14:00,2539
2021/4/18,15:00,2500
2021/4/18,16:00,2549
2021/4/18,17:00,2699
2021/4/18,18:00,2914
2021/4/18,19:00,2952
2021/4/18,20:00,2870
2021/4/18,21:00,2743
2021/4/18,22:00,2589
2021/4/18,23:00,2461
2021/4/19,0:00,2297
2021/4/19,1:00,2218
2021/4/19,2:00,2237
2021/4/19,3:00,2280
2021/4/19,4:00,2336
2021/4/19,5:00,2407
2021/4/19,6:00,2538
2021/4/19,7:00,2689
2021/4/19,8:00,2982
2021/4/19,9:00,3209
2021/4/19,10:00,3301
2021/4/19,11:00,3333
2021/4/19,12:00,3220
2021/4/19,13:00,3272
2021/4/19,14:00,3215
2021/4/19,15:00,3165
2021/4/19,16:00,3182
2021/4/19,17:00,3172
2021/4/19,18:00,3259
2021/4/19,19:00,3211
2021/4/19,20:00,3079
2021/4/19,21:00,2919
2021/4/19,22:00,2780
2021/4/19,23:00,2632
2021/4/20,0:00,2442
2021/4/20,1:00,2350
2021/4/20,2:00,2362
2021/4/20,3:00,2409
2021/4/20,4:00,2453
2021/4/20,5:00,2495
2021/4/20,6:00,2604
2021/4/20,7:00,2740
2021/4/20,8:00,2995
2021/4/20,9:00,3211
2021/4/20,10:00,3304
2021/4/20,11:00,3337
2021/4/20,12:00,3221
2021/4/20,13:00,3303
2021/4/20,14:00,3270
2021/4/20,15:00,3241
2021/4/20,16:00,3224
2021/4/20,17:00,3184
2021/4/20,18:00,3239
2021/4/20,19:00,3168
2021/4/20,20:00,3017
2021/4/20,21:00,2856
2021/4/20,22:00,2737
2021/4/20,23:00,2597
2021/4/21,0:00,2408
2021/4/21,1:00,2314
2021/4/21,2:00,2329
2021/4/21,3:00,2363
2021/4/21,4:00,2399
2021/4/21,5:00,2420
2021/4/21,6:00,2493
2021/4/21,7:00,2623
2021/4/21,8:00,2908
2021/4/21,9:00,3168
2021/4/21,10:00,3282
2021/4/21,11:00,3325
2021/4/21,12:00,3218
2021/4/21,13:00,3285
2021/4/21,14:00,3238
2021/4/21,15:00,3208
2021/4/21,16:00,3223
2021/4/21,17:00,3195
2021/4/21,18:00,3239
2021/4/21,19:00,3163
2021/4/21,20:00,3010
2021/4/21,21:00,2855
2021/4/21,22:00,2727
2021/4/21,23:00,2583
2021/4/22,0:00,2400
2021/4/22,1:00,2310
2021/4/22,2:00,2320
2021/4/22,3:00,2363
2021/4/22,4:00,2405
2021/4/22,5:00,2437
2021/4/22,6:00,2501
2021/4/22,7:00,2617
2021/4/22,8:00,2895
2021/4/22,9:00,3158
2021/4/22,10:00,3268
2021/4/22,11:00,3331
2021/4/22,12:00,3269
2021/4/22,13:00,3315
2021/4/22,14:00,3233
2021/4/22,15:00,3166
2021/4/22,16:00,3171
2021/4/22,17:00,3168
2021/4/22,18:00,3226
2021/4/22,19:00,3156
2021/4/22,20:00,3014
2021/4/22,21:00,2865
2021/4/22,22:00,2730
2021/4/22,23:00,2598
2021/4/23,0:00,2409
2021/4/23,1:00,2320
2021/4/23,2:00,2331
2021/4/23,3:00,2369
2021/4/23,4:00,2415
2021/4/23,5:00,2450
2021/4/23,6:00,2543
2021/4/23,7:00,2657
2021/4/23,8:00,2912
2021/4/23,9:00,3157
2021/4/23,10:00,3258
2021/4/23,11:00,3296
2021/4/23,12:00,3182
2021/4/23,13:00,3228
2021/4/23,14:00,3173
2021/4/23,15:00,3129
2021/4/23,16:00,3142
2021/4/23,17:00,3127
2021/4/23,18:00,3193
2021/4/23,19:00,3156
2021/4/23,20:00,3026
2021/4/23,21:00,2870
2021/4/23,22:00,2758
2021/4/23,23:00,2618
2021/4/24,0:00,2444
2021/4/24,1:00,2341
2021/4/24,2:00,2335
2021/4/24,3:00,2369
2021/4/24,4:00,2379
2021/4/24,5:00,2345
2021/4/24,6:00,2315
2021/4/24,7:00,2352
2021/4/24,8:00,2534
2021/4/24,9:00,2722
2021/4/24,10:00,2800
2021/4/24,11:00,2825
2021/4/24,12:00,2818
2021/4/24,13:00,2785
2021/4/24,14:00,2708
2021/4/24,15:00,2639
2021/4/24,16:00,2635
2021/4/24,17:00,2694
2021/4/24,18:00,2848
2021/4/24,19:00,2855
2021/4/24,20:00,2755
2021/4/24,21:00,2621
2021/4/24,22:00,2515
2021/4/24,23:00,2406
2021/4/25,0:00,2247
2021/4/25,1:00,2169
2021/4/25,2:00,2171
2021/4/25,3:00,2208
2021/4/25,4:00,2217
2021/4/25,5:00,2172
2021/4/25,6:00,2133
2021/4/25,7:00,2192
2021/4/25,8:00,2342
2021/4/25,9:00,2464
2021/4/25,10:00,2568
2021/4/25,11:00,2666
2021/4/25,12:00,2679
2021/4/25,13:00,2609
2021/4/25,14:00,2546
2021/4/25,15:00,2551
2021/4/25,16:00,2572
2021/4/25,17:00,2691
2021/4/25,18:00,2860
2021/4/25,19:00,2848
2021/4/25,20:00,2746
2021/4/25,21:00,2621
2021/4/25,22:00,2488
2021/4/25,23:00,2380
2021/4/26,0:00,2232
2021/4/26,1:00,2164
2021/4/26,2:00,2174
2021/4/26,3:00,2234
2021/4/26,4:00,2296
2021/4/26,5:00,2355
2021/4/26,6:00,2462
2021/4/26,7:00,2606
2021/4/26,8:00,2900
2021/4/26,9:00,3166
2021/4/26,10:00,3274
2021/4/26,11:00,3328
2021/4/26,12:00,3207
2021/4/26,13:00,3240
2021/4/26,14:00,3173
2021/4/26,15:00,3112
2021/4/26,16:00,3140
2021/4/26,17:00,3147
2021/4/26,18:00,3233
2021/4/26,19:00,3215
2021/4/26,20:00,3087
2021/4/26,21:00,2949
2021/4/26,22:00,2815
2021/4/26,23:00,2655
2021/4/27,0:00,2462
2021/4/27,1:00,2373
2021/4/27,2:00,2385
2021/4/27,3:00,2426
2021/4/27,4:00,2472
2021/4/27,5:00,2504
2021/4/27,6:00,2600
2021/4/27,7:00,2719
2021/4/27,8:00,2991
2021/4/27,9:00,3206
2021/4/27,10:00,3271
2021/4/27,11:00,3301
2021/4/27,12:00,3199
2021/4/27,13:00,3254
2021/4/27,14:00,3240
2021/4/27,15:00,3156
2021/4/27,16:00,3116
2021/4/27,17:00,3098
2021/4/27,18:00,3200
2021/4/27,19:00,3164
2021/4/27,20:00,3017
2021/4/27,21:00,2856
2021/4/27,22:00,2729
2021/4/27,23:00,2582
2021/4/28,0:00,2394
2021/4/28,1:00,2297
2021/4/28,2:00,2309
2021/4/28,3:00,2347
2021/4/28,4:00,2383
2021/4/28,5:00,2377
2021/4/28,6:00,2464
2021/4/28,7:00,2633
2021/4/28,8:00,2923
2021/4/28,9:00,3174
2021/4/28,10:00,3234
2021/4/28,11:00,3187
2021/4/28,12:00,2941
2021/4/28,13:00,3102
2021/4/28,14:00,3134
2021/4/28,15:00,3142
2021/4/28,16:00,3100
2021/4/28,17:00,3050
2021/4/28,18:00,3105
2021/4/28,19:00,3046
2021/4/28,20:00,2905
2021/4/28,21:00,2756
2021/4/28,22:00,2646
2021/4/28,23:00,2511
2021/4/29,0:00,2348
2021/4/29,1:00,2252
2021/4/29,2:00,2250
2021/4/29,3:00,2282
2021/4/29,4:00,2293
2021/4/29,5:00,2266
2021/4/29,6:00,2300
2021/4/29,7:00,2453
2021/4/29,8:00,2680
2021/4/29,9:00,2828
2021/4/29,10:00,2894
2021/4/29,11:00,2936
2021/4/29,12:00,2877
2021/4/29,13:00,2906
2021/4/29,14:00,2866
2021/4/29,15:00,2850
2021/4/29,16:00,2879
2021/4/29,17:00,2950
2021/4/29,18:00,3040
2021/4/29,19:00,2972
2021/4/29,20:00,2841
2021/4/29,21:00,2712
2021/4/29,22:00,2574
2021/4/29,23:00,2450
2021/4/30,0:00,2284
2021/4/30,1:00,2189
2021/4/30,2:00,2203
2021/4/30,3:00,2235
2021/4/30,4:00,2257
2021/4/30,5:00,2257
2021/4/30,6:00,2290
2021/4/30,7:00,2399
2021/4/30,8:00,2654
2021/4/30,9:00,2882
2021/4/30,10:00,2986
2021/4/30,11:00,3032
2021/4/30,12:00,2976
2021/4/30,13:00,3013
2021/4/30,14:00,2975
2021/4/30,15:00,2941
2021/4/30,16:00,2953
2021/4/30,17:00,2906
2021/4/30,18:00,2953
2021/4/30,19:00,2918
2021/4/30,20:00,2775
2021/4/30,21:00,2611
2021/4/30,22:00,2460
2021/4/30,23:00,2343
2021/5/1,0:00,2164
2021/5/1,1:00,2065
2021/5/1,2:00,2064
2021/5/1,3:00,2102
2021/5/1,4:00,2114
2021/5/1,5:00,2064
2021/5/1,6:00,2030
2021/5/1,7:00,2127
2021/5/1,8:00,2334
2021/5/1,9:00,2492
2021/5/1,10:00,2619
2021/5/1,11:00,2667
2021/5/1,12:00,2570
2021/5/1,13:00,2465
2021/5/1,14:00,2538
2021/5/1,15:00,2562
2021/5/1,16:00,2508
2021/5/1,17:00,2596
2021/5/1,18:00,2737
2021/5/1,19:00,2717
2021/5/1,20:00,2592
2021/5/1,21:00,2462
2021/5/1,22:00,2330
2021/5/1,23:00,2235
2021/5/2,0:00,2088
2021/5/2,1:00,1996
2021/5/2,2:00,2004
2021/5/2,3:00,2037
2021/5/2,4:00,2042
2021/5/2,5:00,1991
2021/5/2,6:00,1957
2021/5/2,7:00,2013
2021/5/2,8:00,2170
2021/5/2,9:00,2311
2021/5/2,10:00,2404
2021/5/2,11:00,2434
2021/5/2,12:00,2474
2021/5/2,13:00,2415
2021/5/2,14:00,2318
2021/5/2,15:00,2349
2021/5/2,16:00,2358
2021/5/2,17:00,2484
2021/5/2,18:00,2650
2021/5/2,19:00,2673
2021/5/2,20:00,2569
2021/5/2,21:00,2451
2021/5/2,22:00,2326
2021/5/2,23:00,2230
2021/5/3,0:00,2084
2021/5/3,1:00,2009
2021/5/3,2:00,2022
2021/5/3,3:00,2063
2021/5/3,4:00,2083
2021/5/3,5:00,2049
2021/5/3,6:00,2014
2021/5/3,7:00,2052
2021/5/3,8:00,2237
2021/5/3,9:00,2393
2021/5/3,10:00,2474
2021/5/3,11:00,2543
2021/5/3,12:00,2532
2021/5/3,13:00,2483
2021/5/3,14:00,2429
2021/5/3,15:00,2371
2021/5/3,16:00,2420
2021/5/3,17:00,2514
2021/5/3,18:00,2662
2021/5/3,19:00,2703
2021/5/3,20:00,2594
2021/5/3,21:00,2471
2021/5/3,22:00,2338
2021/5/3,23:00,2233
2021/5/4,0:00,2092
2021/5/4,1:00,2011
2021/5/4,2:00,2031
2021/5/4,3:00,2077
2021/5/4,4:00,2090
2021/5/4,5:00,2040
2021/5/4,6:00,2016
2021/5/4,7:00,2081
2021/5/4,8:00,2238
2021/5/4,9:00,2391
2021/5/4,10:00,2475
2021/5/4,11:00,2519
2021/5/4,12:00,2539
2021/5/4,13:00,2503
2021/5/4,14:00,2458
2021/5/4,15:00,2439
2021/5/4,16:00,2466
2021/5/4,17:00,2523
2021/5/4,18:00,2657
2021/5/4,19:00,2676
2021/5/4,20:00,2564
2021/5/4,21:00,2432
2021/5/4,22:00,2310
2021/5/4,23:00,2217
2021/5/5,0:00,2076
2021/5/5,1:00,1997
2021/5/5,2:00,2005
2021/5/5,3:00,2046
2021/5/5,4:00,2063
2021/5/5,5:00,1983
2021/5/5,6:00,1955
2021/5/5,7:00,2073
2021/5/5,8:00,2280
2021/5/5,9:00,2436
2021/5/5,10:00,2467
2021/5/5,11:00,2552
2021/5/5,12:00,2521
2021/5/5,13:00,2495
2021/5/5,14:00,2476
2021/5/5,15:00,2481
2021/5/5,16:00,2542
