datetime,temp(F),feels_like(F),dew_point(F),wind_speed(mph),wind_dir(deg),wind_dir(dir),uv_index,precip(inch),precip_hourly(inch),pressure(inch),humidity(%),overall
2020-02-13 05:30:00,59,59,52,13,200,SSW,0,0,0,29.98,77,Mostly Cloudy
2020-02-13 06:00:00,59,59,52,12,190,S,0,0,0,29.95,77,Mostly Cloudy
2020-02-13 06:30:00,59,59,52,14,210,SSW,0,0,0,29.95,77,Light Rain
2020-02-13 07:00:00,59,59,54,13,220,SW,0,0,0,29.95,82,Showers in the Vicinity
2020-02-13 07:30:00,61,61,54,17,210,SSW,0,0,0,29.95,77,Mostly Cloudy
2020-02-13 07:37:00,61,61,54,18,210,SSW,0,0,0,29.95,77,Mostly Cloudy
2020-02-13 08:00:00,54,54,43,9,280,W,0,0,0,29.95,67,Light Rain Shower
2020-02-13 08:05:00,52,52,43,13,340,NNW,0,0,0,29.95,71,Light Rain Shower
2020-02-13 08:23:00,52,52,41,15,360,N,0,0,0,29.95,67,Light Rain Shower
2020-02-13 08:30:00,50,50,39,13,360,N,0,0,0,29.95,66,Light Rain Shower
2020-02-13 08:40:00,48,43,39,14,340,NNW,1,0,0,29.95,71,Light Rain Shower
2020-02-13 09:00:00,46,40,39,15,340,NNW,1,0,0,29.95,76,Light Rain Shower
2020-02-13 09:08:00,46,40,39,15,350,N,1,0,0,29.95,76,Light Rain Shower
2020-02-13 09:30:00,46,40,39,14,340,NNW,1,0,0,29.95,76,Light Rain Shower
2020-02-13 09:42:00,46,41,39,12,330,NNW,1,0,0,29.95,76,Light Rain Shower
2020-02-13 10:00:00,46,40,39,14,350,N,1,0,0,29.92,76,Light Rain Shower
2020-02-13 10:30:00,48,45,37,8,10,N,2,0,0,29.92,66,Showers in the Vicinity
2020-02-13 11:00:00,48,45,39,8,20,NNE,2,0,0,29.92,71,Mostly Cloudy
2020-02-13 11:30:00,52,52,37,6,20,NNE,2,0,0,29.89,58,Mostly Cloudy
2020-02-13 12:00:00,52,52,39,5,70,ENE,3,0,0,29.86,62,Fair
2020-02-13 12:30:00,54,54,39,5,80,E,3,0,0,29.86,58,Fair
2020-02-13 13:00:00,54,54,39,6,90,E,3,0,0,29.83,58,Fair
2020-02-13 13:30:00,54,54,41,6,110,ESE,3,0,0,29.83,62,Fair
2020-02-13 14:00:00,54,54,43,6,130,SE,2,0,0,29.8,67,Fair
2020-02-13 14:30:00,54,54,45,3,110,ESE,2,0,0,29.83,72,Fair
2020-02-13 15:00:00,55,55,45,3,100,E,1,0,0,29.8,67,Fair
2020-02-13 15:30:00,55,55,48,3,100,E,1,0,0,29.8,77,Fair
2020-02-13 16:00:00,55,55,50,5,50,NE,0,0,0,29.8,82,Fair
2020-02-13 16:30:00,55,55,48,3,50,NE,0,0,0,29.8,77,Fair
2020-02-13 17:00:00,55,55,50,3,350,N,0,0,0,29.8,82,Fair
2020-02-13 17:30:00,55,55,48,6,350,N,0,0,0,29.83,77,Fair
2020-02-13 18:00:00,59,59,48,2,350,N,0,0,0,29.83,67,Fair
2020-02-13 18:30:00,55,55,52,2,None,VAR,0,0,0,29.86,88,Fair
2020-02-13 19:00:00,55,55,52,5,10,N,0,0,0,29.86,88,Fair
2020-02-13 19:30:00,57,57,52,3,10,N,0,0,0,29.89,82,Fair
2020-02-13 20:00:00,57,57,50,8,350,N,0,0,0,29.89,77,Fair
2020-02-13 20:30:00,57,57,52,9,30,NNE,0,0,0,29.92,82,Fair
2020-02-13 21:00:00,55,55,52,8,20,NNE,0,0,0,29.95,88,Fair
2020-02-13 21:30:00,55,55,52,9,20,NNE,0,0,0,29.95,88,Fair
2020-02-13 22:00:00,55,55,52,7,360,N,0,0,0,29.95,88,Fair
2020-02-13 22:30:00,55,55,52,6,360,N,0,0,0,29.95,88,Fair
2020-02-13 23:00:00,54,54,52,5,360,N,0,0,0,29.95,94,Fair
2020-02-13 23:30:00,54,54,52,6,340,NNW,0,0,0,29.98,94,Fair
2020-02-14 00:00:00,54,54,52,2,350,N,0,0,0,29.98,94,Fair
2020-02-14 00:30:00,54,54,52,2,70,ENE,0,0,0,29.98,94,Fair
2020-02-14 01:00:00,52,52,50,2,100,E,0,0,0,29.98,94,Fair
2020-02-14 01:30:00,52,52,52,2,140,SE,0,0,0,29.98,100,Fair
2020-02-14 02:00:00,52,52,52,3,None,VAR,0,0,0,29.98,100,Fair
2020-02-14 02:17:00,52,52,50,5,150,SSE,0,0,0,29.98,94,Mist
2020-02-14 02:22:00,50,50,48,5,140,SE,0,0,0,29.98,94,Mist
2020-02-14 02:25:00,50,50,50,6,140,SE,0,0,0,29.98,100,Mist
2020-02-14 02:28:00,50,50,48,7,140,SE,0,0,0,29.98,94,Mist
2020-02-14 02:30:00,50,50,48,7,140,SE,0,0,0,29.98,94,Mist
2020-02-14 02:37:00,48,46,48,6,140,SE,0,0,0,29.98,100,Mist
2020-02-14 02:40:00,48,46,48,6,130,SE,0,0,0,29.98,100,Mist
2020-02-14 02:41:00,48,46,48,6,130,SE,0,0,0,29.98,100,Mist
2020-02-14 02:43:00,50,50,50,5,120,ESE,0,0,0,29.98,100,Mist
2020-02-14 03:00:00,48,45,48,7,130,SE,0,0,0,29.98,100,Fog
2020-02-14 03:06:00,48,46,48,6,140,SE,0,0,0,29.98,100,Fog
2020-02-14 03:09:00,48,45,48,7,140,SE,0,0,0,29.98,100,Fog
2020-02-14 03:14:00,48,45,48,7,140,SE,0,0,0,29.98,100,Fog
2020-02-14 03:17:00,48,45,48,7,140,SE,0,0,0,29.98,100,Fog
2020-02-14 03:22:00,48,45,48,7,140,SE,0,0,0,29.98,100,Fog
2020-02-14 03:23:00,46,43,46,7,140,SE,0,0,0,29.98,100,Fog
2020-02-14 03:26:00,48,45,48,7,140,SE,0,0,0,29.98,100,Fog
2020-02-14 03:30:00,48,46,48,6,140,SE,0,0,0,29.98,100,Fog
2020-02-14 03:32:00,48,46,48,6,140,SE,0,0,0,29.98,100,Fog
2020-02-14 03:34:00,48,46,48,6,140,SE,0,0,0,29.98,100,Fog
2020-02-14 03:36:00,48,46,48,6,140,SE,0,0,0,29.98,100,Fog
2020-02-14 03:39:00,48,46,48,5,140,SE,0,0,0,29.98,100,Mist
2020-02-14 03:42:00,48,46,48,5,140,SE,0,0,0,29.98,100,Mist
2020-02-14 04:00:00,48,46,48,5,110,ESE,0,0,0,30.01,100,Partial Fog
2020-02-14 04:30:00,52,52,48,5,100,E,0,0,0,30.01,88,Partial Fog
2020-02-14 05:00:00,54,54,48,5,80,E,0,0,0,30.01,82,Fair
2020-02-14 05:30:00,52,52,50,2,None,VAR,0,0,0,30.04,94,Mostly Cloudy
2020-02-14 06:00:00,52,52,50,6,30,NNE,0,0,0,30.04,94,Mostly Cloudy
2020-02-14 06:30:00,52,52,50,6,10,N,0,0,0,30.07,94,Mostly Cloudy
2020-02-14 07:00:00,50,50,48,1,None,VAR,0,0,0,30.07,94,Mostly Cloudy
2020-02-14 07:30:00,52,52,48,1,50,NE,0,0,0,30.07,88,Mostly Cloudy
2020-02-14 08:00:00,54,54,48,1,330,NNW,0,0,0,30.1,82,Mostly Cloudy
2020-02-14 08:30:00,54,54,46,5,320,NW,1,0,0,30.1,77,Mostly Cloudy
2020-02-14 09:00:00,55,55,45,8,290,WNW,1,0,0,30.1,67,Mostly Cloudy
2020-02-14 09:30:00,55,55,45,9,310,NW,1,0,0,30.1,67,Mostly Cloudy
2020-02-14 10:00:00,55,55,45,7,320,NW,1,0,0,30.1,67,Mostly Cloudy
2020-02-14 10:30:00,57,57,48,8,350,N,2,0,0,30.07,72,Mostly Cloudy
2020-02-14 11:00:00,57,57,45,7,360,N,2,0,0,30.07,63,Mostly Cloudy
2020-02-14 11:30:00,57,57,48,7,90,E,2,0,0,30.07,72,Mostly Cloudy
2020-02-14 12:00:00,55,55,50,7,100,E,2,0,0,30.04,82,Mostly Cloudy
2020-02-14 12:30:00,55,55,48,5,100,E,2,0,0,30.04,77,Mostly Cloudy
2020-02-14 13:00:00,55,55,48,6,100,E,2,0,0,30.01,77,Mostly Cloudy
2020-02-14 13:30:00,55,55,48,3,110,ESE,2,0,0,30.01,77,Mostly Cloudy
2020-02-14 14:00:00,57,57,46,1,None,VAR,1,0,0,30.01,67,Mostly Cloudy
2020-02-14 14:30:00,55,55,48,2,None,VAR,1,0,0,30.01,77,Mostly Cloudy
2020-02-14 15:00:00,59,59,46,1,None,VAR,1,0,0,30.04,63,Mostly Cloudy
2020-02-14 15:30:00,55,55,50,5,90,E,0,0,0,30.01,82,Mostly Cloudy
2020-02-14 16:00:00,57,57,48,2,None,VAR,0,0,0,30.01,72,Light Rain
2020-02-14 16:22:00,55,55,50,12,130,SE,0,0,0,29.98,82,Light Rain
2020-02-14 16:30:00,55,55,48,9,140,SE,0,0,0,30.01,77,Light Rain
2020-02-14 17:00:00,57,57,48,8,None,VAR,0,0,0,30.01,72,Light Rain
2020-02-14 17:30:00,55,55,50,1,None,VAR,0,0,0,29.98,82,Light Rain
2020-02-14 18:00:00,55,55,50,1,None,VAR,0,0,0,29.98,82,Light Rain
2020-02-14 18:30:00,55,55,50,1,None,VAR,0,0,0,30.01,82,Light Rain
2020-02-14 19:00:00,55,55,50,1,None,VAR,0,0,0,30.01,82,Light Rain
2020-02-14 19:30:00,55,55,52,3,120,ESE,0,0,0,30.01,88,Partly Cloudy
2020-02-14 20:00:00,55,55,52,1,None,VAR,0,0,0,30.04,88,Fair
2020-02-14 20:30:00,55,55,50,3,10,N,0,0,0,30.04,82,Mostly Cloudy
2020-02-14 21:00:00,55,55,50,5,20,NNE,0,0,0,30.04,82,Partly Cloudy
2020-02-14 21:30:00,54,54,50,3,10,N,0,0,0,30.04,88,Partly Cloudy
2020-02-14 22:00:00,54,54,50,2,None,VAR,0,0,0,30.04,88,Fair
2020-02-14 22:30:00,52,52,48,1,None,VAR,0,0,0,30.04,88,Fair
2020-02-14 23:00:00,52,52,50,2,90,E,0,0,0,30.04,94,Fair
2020-02-14 23:30:00,52,52,50,2,350,N,0,0,0,30.04,94,Fair
2020-02-15 00:00:00,50,50,48,6,290,WNW,0,0,0,30.04,94,Fair
2020-02-15 00:30:00,52,52,48,8,300,WNW,0,0,0,30.07,88,Partly Cloudy
2020-02-15 01:00:00,52,52,46,9,340,NNW,0,0,0,30.07,82,Fair
2020-02-15 01:30:00,54,54,48,7,20,NNE,0,0,0,30.04,82,Fair
2020-02-15 02:00:00,55,55,46,3,60,ENE,0,0,0,30.04,72,Fair
2020-02-15 02:30:00,54,54,45,3,20,NNE,0,0,0,30.04,72,Fair
2020-02-15 03:00:00,54,54,45,7,350,N,0,0,0,30.04,72,Fair
2020-02-15 03:30:00,54,54,43,7,10,N,0,0,0,30.07,67,Fair
2020-02-15 04:00:00,54,54,43,12,10,N,0,0,0,30.07,67,Fair
2020-02-15 04:30:00,54,54,45,9,10,N,0,0,0,30.07,72,Fair
2020-02-15 05:00:00,54,54,45,8,10,N,0,0,0,30.07,72,Partly Cloudy
2020-02-15 05:30:00,54,54,45,9,20,NNE,0,0,0,30.07,72,Mostly Cloudy
2020-02-15 06:00:00,54,54,43,9,10,N,0,0,0,30.1,67,Mostly Cloudy
2020-02-15 06:30:00,52,52,43,9,30,NNE,0,0,0,30.1,71,Mostly Cloudy
2020-02-15 07:00:00,54,54,43,7,30,NNE,0,0,0,30.13,67,Mostly Cloudy
2020-02-15 07:30:00,54,54,43,5,20,NNE,0,0,0,30.13,67,Fair
2020-02-15 08:00:00,54,54,43,5,20,NNE,1,0,0,30.13,67,Fair
2020-02-15 08:30:00,55,55,45,3,30,NNE,1,0,0,30.13,67,Fair
2020-02-15 09:00:00,57,57,41,3,20,NNE,2,0,0,30.16,55,Fair
2020-02-15 09:30:00,57,57,45,2,None,VAR,2,0,0,30.16,63,Fair
2020-02-15 10:00:00,57,57,46,2,None,VAR,3,0,0,30.16,67,Fair
2020-02-15 10:30:00,55,55,46,2,None,VAR,2,0,0,30.16,72,Mostly Cloudy
2020-02-15 11:00:00,55,55,46,5,120,ESE,2,0,0,30.16,72,Mostly Cloudy
2020-02-15 11:30:00,55,55,45,2,None,VAR,2,0,0,30.16,67,Mostly Cloudy
2020-02-15 12:00:00,55,55,43,2,100,E,2,0,0,30.13,63,Mostly Cloudy
2020-02-15 12:30:00,57,57,45,5,130,SE,2,0,0,30.13,63,Mostly Cloudy
2020-02-15 13:00:00,55,55,48,5,110,ESE,2,0,0,30.1,77,Mostly Cloudy
2020-02-15 13:30:00,55,55,50,5,110,ESE,2,0,0,30.1,82,Mostly Cloudy
2020-02-15 14:00:00,57,57,48,6,120,ESE,1,0,0,30.1,72,Mostly Cloudy
2020-02-15 14:30:00,57,57,46,5,120,ESE,1,0,0,30.07,67,Mostly Cloudy
2020-02-15 15:00:00,57,57,45,3,120,ESE,1,0,0,30.07,63,Mostly Cloudy
2020-02-15 15:30:00,59,59,43,6,180,S,0,0,0,30.07,55,Mostly Cloudy
2020-02-15 16:00:00,59,59,45,7,180,S,0,0,0,30.07,59,Mostly Cloudy
2020-02-15 16:30:00,59,59,43,7,190,S,0,0,0,30.07,55,Mostly Cloudy
2020-02-15 17:00:00,59,59,45,6,190,S,0,0,0,30.07,59,Mostly Cloudy
2020-02-15 17:30:00,57,57,46,5,180,S,0,0,0,30.07,67,Mostly Cloudy
2020-02-15 18:00:00,55,55,48,7,130,SE,0,0,0,30.04,77,Mostly Cloudy
2020-02-15 18:30:00,55,55,50,3,120,ESE,0,0,0,30.07,82,Mostly Cloudy
2020-02-15 19:00:00,55,55,46,5,150,SSE,0,0,0,30.07,72,Mostly Cloudy
2020-02-15 19:30:00,55,55,48,5,150,SSE,0,0,0,30.07,77,Partly Cloudy
2020-02-15 20:00:00,55,55,50,3,30,NNE,0,0,0,30.07,82,Mostly Cloudy
2020-02-15 20:30:00,55,55,50,6,40,NE,0,0,0,30.07,82,Mostly Cloudy
2020-02-15 21:00:00,55,55,52,5,70,ENE,0,0,0,30.07,88,Mostly Cloudy
2020-02-15 21:30:00,54,54,50,3,90,E,0,0,0,30.07,88,Mostly Cloudy
2020-02-15 22:00:00,54,54,50,6,90,E,0,0,0,30.07,88,Mostly Cloudy
2020-02-15 22:30:00,54,54,50,5,90,E,0,0,0,30.04,88,Partly Cloudy
2020-02-15 23:00:00,54,54,50,3,110,ESE,0,0,0,30.04,88,Partly Cloudy
2020-02-15 23:30:00,52,52,50,6,130,SE,0,0,0,30.01,94,Partly Cloudy
2020-02-16 00:00:00,52,52,50,5,170,S,0,0,0,30.04,94,Fair
2020-02-16 00:30:00,54,54,50,1,None,VAR,0,0,0,30.01,88,Fair
2020-02-16 01:00:00,52,52,50,3,360,N,0,0,0,30.01,94,Partly Cloudy
2020-02-16 01:30:00,50,50,46,3,270,W,0,0,0,29.98,87,Mostly Cloudy
2020-02-16 02:00:00,48,46,43,6,290,WNW,0,0,0,29.98,82,Mostly Cloudy
2020-02-16 02:30:00,50,50,43,6,280,W,0,0,0,29.95,76,Mostly Cloudy
2020-02-16 03:00:00,48,45,43,7,280,W,0,0,0,29.95,82,Mostly Cloudy
2020-02-16 03:30:00,50,50,43,5,310,NW,0,0,0,29.95,76,Mostly Cloudy
2020-02-16 04:00:00,50,50,45,3,330,NNW,0,0,0,29.92,82,Mostly Cloudy
2020-02-16 04:30:00,50,50,46,2,50,NE,0,0,0,29.92,87,Mostly Cloudy
2020-02-16 05:00:00,50,50,46,3,20,NNE,0,0,0,29.92,87,Mostly Cloudy
2020-02-16 05:30:00,50,50,46,1,None,VAR,0,0,0,29.92,87,Mostly Cloudy
2020-02-16 06:00:00,48,48,45,3,90,E,0,0,0,29.92,87,Mostly Cloudy
2020-02-16 06:30:00,50,50,45,1,None,VAR,0,0,0,29.92,82,Mostly Cloudy
2020-02-16 07:00:00,50,50,45,3,70,ENE,0,0,0,29.92,82,Mostly Cloudy
2020-02-16 07:30:00,50,50,45,3,70,ENE,0,0,0,29.89,82,Light Rain
2020-02-16 08:00:00,50,50,45,6,60,ENE,0,0,0,29.89,82,Light Rain
2020-02-16 08:30:00,50,50,45,8,50,NE,1,0,0,29.89,82,Light Rain
2020-02-16 09:00:00,50,50,45,7,50,NE,1,0,0,29.86,82,Light Rain
2020-02-16 09:30:00,48,45,45,7,20,NNE,1,0,0,29.86,87,Light Rain
2020-02-16 09:40:00,48,45,45,7,10,N,1,0,0,29.86,87,Light Rain
2020-02-16 09:47:00,48,45,46,8,10,N,1,0,0,29.86,93,Rain
2020-02-16 10:00:00,48,44,46,10,360,N,2,0,0,29.83,93,Rain Shower
2020-02-16 10:12:00,48,44,46,10,10,N,2,0,0,29.83,93,Rain Shower
2020-02-16 10:30:00,48,44,46,10,360,N,2,0,0,29.83,93,Rain Shower
2020-02-16 10:45:00,48,44,46,9,350,N,2,0,0,29.83,93,Light Rain Shower
2020-02-16 11:00:00,48,45,46,8,350,N,2,0,0,29.8,93,Light Rain Shower
2020-02-16 11:20:00,48,46,48,6,340,NNW,2,0,0,29.8,100,Light Rain Shower
2020-02-16 11:30:00,50,50,48,7,340,NNW,2,0,0,29.77,94,Light Rain Shower
2020-02-16 11:34:00,50,50,48,6,340,NNW,2,0,0,29.77,94,Light Rain Shower
2020-02-16 11:45:00,50,50,48,3,20,NNE,2,0,0,29.77,94,Light Rain Shower
2020-02-16 12:00:00,50,50,48,7,30,NNE,2,0,0,29.74,94,Light Rain Shower
2020-02-16 12:30:00,50,50,48,3,10,N,2,0,0,29.72,94,Light Rain Shower
2020-02-16 13:00:00,50,50,48,3,350,N,2,0,0,29.72,94,Fog
2020-02-16 13:06:00,50,50,48,5,340,NNW,2,0,0,29.72,94,Fog
2020-02-16 13:30:00,50,50,48,3,340,NNW,2,0,0,29.69,94,Light Rain Shower
2020-02-16 14:00:00,52,52,48,3,360,N,1,0,0,29.66,88,Light Rain Shower
2020-02-16 14:30:00,52,52,50,5,350,N,1,0,0,29.66,94,Fog
2020-02-16 15:00:00,52,52,50,3,310,NW,1,0,0,29.69,94,Light Rain
2020-02-16 15:23:00,50,50,48,3,360,N,1,0,0,29.69,94,Light Rain
2020-02-16 15:30:00,52,52,50,3,350,N,0,0,0,29.69,94,Light Rain
2020-02-16 16:00:00,52,52,50,5,30,NNE,0,0,0,29.66,94,Light Rain
2020-02-16 16:30:00,50,50,50,8,10,N,0,0,0,29.66,100,Light Rain
2020-02-16 17:00:00,50,50,50,9,30,NNE,0,0,0,29.66,100,Light Rain
2020-02-16 17:30:00,50,50,50,8,20,NNE,0,0,0,29.63,100,Light Rain
2020-02-16 17:42:00,50,50,50,7,30,NNE,0,0,0,29.63,100,Light Rain
2020-02-16 18:00:00,50,50,50,8,360,N,0,0,0,29.63,100,Light Rain
2020-02-16 18:30:00,50,50,50,7,10,N,0,0,0,29.63,100,Light Rain
2020-02-16 19:00:00,50,50,50,7,360,N,0,0,0,29.6,100,Light Rain
2020-02-16 19:30:00,50,50,50,7,30,NNE,0,0,0,29.6,100,Light Rain
2020-02-16 20:00:00,52,52,50,12,340,NNW,0,0,0,29.6,94,Light Rain
2020-02-16 20:15:00,50,50,50,13,340,NNW,0,0,0,29.57,100,Rain
2020-02-16 20:30:00,52,52,50,12,340,NNW,0,0,0,29.57,94,Light Rain
2020-02-16 21:00:00,52,52,50,8,360,N,0,0,0,29.57,94,Light Rain
2020-02-16 21:30:00,52,52,50,9,10,N,0,0,0,29.54,94,Light Rain
2020-02-16 22:00:00,50,50,50,6,340,NNW,0,0,0,29.54,100,Light Rain
2020-02-16 22:08:00,52,52,50,8,320,NW,0,0,0,29.54,94,Rain
2020-02-16 22:30:00,52,52,50,8,290,WNW,0,0,0,29.54,94,Light Rain
2020-02-16 23:00:00,50,50,50,9,330,NNW,0,0,0,29.51,100,Light Rain
2020-02-16 23:30:00,52,52,50,10,330,NNW,0,0,0,29.51,94,Light Rain
2020-02-17 00:00:00,52,52,50,12,340,NNW,0,0,0,29.48,94,Light Rain
2020-02-17 00:30:00,52,52,50,10,330,NNW,0,0,0,29.48,94,Light Rain
2020-02-17 01:00:00,52,52,50,7,360,N,0,0,0,29.48,94,Light Rain
2020-02-17 01:30:00,52,52,50,5,20,NNE,0,0,0,29.45,94,Mostly Cloudy
2020-02-17 02:00:00,52,52,50,6,340,NNW,0,0,0,29.48,94,Mostly Cloudy
2020-02-17 02:30:00,52,52,50,7,340,NNW,0,0,0,29.48,94,Mostly Cloudy
2020-02-17 03:00:00,52,52,50,8,340,NNW,0,0,0,29.48,94,Mostly Cloudy
2020-02-17 03:30:00,52,52,48,9,30,NNE,0,0,0,29.45,88,Mostly Cloudy
2020-02-17 04:00:00,50,50,50,6,30,NNE,0,0,0,29.45,100,Mostly Cloudy
2020-02-17 04:30:00,50,50,48,7,30,NNE,0,0,0,29.45,94,Mostly Cloudy
2020-02-17 05:00:00,50,50,48,7,10,N,0,0,0,29.48,94,Fog
2020-02-17 05:30:00,50,50,48,6,40,NE,0,0,0,29.45,94,Fog
2020-02-17 06:00:00,50,50,48,6,20,NNE,0,0,0,29.48,94,Fair
2020-02-17 06:30:00,50,50,48,8,360,N,0,0,0,29.48,94,Fog
2020-02-17 07:00:00,50,50,48,6,350,N,0,0,0,29.48,94,Partly Cloudy
2020-02-17 07:30:00,50,50,48,7,50,NE,0,0,0,29.51,94,Mostly Cloudy
2020-02-17 08:00:00,52,52,50,7,340,NNW,0,0,0,29.51,94,Partly Cloudy
2020-02-17 08:30:00,52,52,50,6,20,NNE,1,0,0,29.51,94,Mostly Cloudy
2020-02-17 09:00:00,54,54,50,6,350,N,1,0,0,29.51,88,Mostly Cloudy
2020-02-17 09:17:00,54,54,50,9,310,NW,1,0,0,29.51,88,Mostly Cloudy
2020-02-17 09:30:00,54,54,50,9,310,NW,1,0,0,29.51,88,Mostly Cloudy
2020-02-17 10:00:00,55,55,50,9,350,N,2,0,0,29.51,82,Mostly Cloudy
2020-02-17 10:13:00,55,55,50,9,10,N,2,0,0,29.51,82,Partly Cloudy
2020-02-17 10:30:00,55,55,50,7,360,N,2,0,0,29.51,82,Partly Cloudy
2020-02-17 11:00:00,55,55,50,8,360,N,3,0,0,29.51,82,Partly Cloudy
2020-02-17 11:30:00,55,55,50,6,360,N,3,0,0,29.51,82,Partly Cloudy
2020-02-17 12:00:00,57,57,50,6,10,N,3,0,0,29.51,77,Partly Cloudy
2020-02-17 12:30:00,57,57,48,5,30,NNE,3,0,0,29.48,72,Partly Cloudy
2020-02-17 13:00:00,57,57,50,7,60,ENE,3,0,0,29.48,77,Partly Cloudy
2020-02-17 13:30:00,57,57,50,8,60,ENE,3,0,0,29.48,77,Fair
2020-02-17 14:00:00,59,59,52,3,50,NE,2,0,0,29.48,77,Fair
2020-02-17 14:07:00,57,57,50,12,240,WSW,2,0,0,29.48,77,Fair
2020-02-17 14:30:00,63,63,34,17,230,SW,2,0,0,29.45,34,Fair
2020-02-17 15:00:00,63,63,32,16,240,WSW,1,0,0,29.48,32,Fair
2020-02-17 15:30:00,63,63,32,18,230,SW,1,0,0,29.48,32,Fair
2020-02-17 15:34:00,61,61,32,18,230,SW,1,0,0,29.48,34,Fair
2020-02-17 16:00:00,59,59,30,18,220,SW,0,0,0,29.48,34,Fair
2020-02-17 16:03:00,59,59,30,20,210,SSW,0,0,0,29.48,34,Fair
2020-02-17 16:30:00,57,57,30,23,200,SSW,0,0,0,29.48,36,Fair / Windy
2020-02-17 16:43:00,57,57,28,21,210,SSW,0,0,0,29.48,33,Fair / Windy
2020-02-17 17:00:00,57,57,28,17,220,SW,0,0,0,29.48,33,Fair
2020-02-17 17:30:00,55,55,28,22,210,SSW,0,0,0,29.51,36,Fair / Windy
2020-02-17 17:33:00,55,55,28,20,210,SSW,0,0,0,29.51,36,Fair
2020-02-17 18:00:00,55,55,28,23,210,SSW,0,0,0,29.51,36,Fair / Windy
2020-02-17 18:19:00,54,54,28,22,210,SSW,0,0,0,29.51,38,Fair / Windy
2020-02-17 18:30:00,54,54,28,22,210,SSW,0,0,0,29.51,38,Fair / Windy
2020-02-17 19:00:00,54,54,28,18,220,SW,0,0,0,29.54,38,Fair
2020-02-17 19:14:00,54,54,27,17,220,SW,0,0,0,29.54,35,Fair
2020-02-17 19:30:00,54,54,27,21,220,SW,0,0,0,29.54,35,Fair / Windy
2020-02-17 20:00:00,54,54,25,20,230,SW,0,0,0,29.54,33,Fair
2020-02-17 20:30:00,52,52,21,17,240,WSW,0,0,0,29.57,30,Fair
2020-02-17 20:46:00,52,52,21,17,250,WSW,0,0,0,29.57,30,Fair
2020-02-17 21:00:00,52,52,21,17,250,WSW,0,0,0,29.57,30,Fair
2020-02-17 21:14:00,52,52,19,17,250,WSW,0,0,0,29.57,28,Fair
2020-02-17 21:30:00,52,52,19,20,240,WSW,0,0,0,29.57,28,Fair
2020-02-17 22:00:00,50,50,21,21,240,WSW,0,0,0,29.57,32,Fair / Windy
2020-02-17 22:19:00,50,50,21,17,240,WSW,0,0,0,29.57,32,Fair
2020-02-17 22:30:00,50,50,21,17,250,WSW,0,0,0,29.57,32,Fair
2020-02-17 23:00:00,48,41,39,20,250,WSW,0,0,0,29.6,71,Fair
2020-02-17 23:30:00,48,42,34,15,240,WSW,0,0,0,29.57,57,Fair
2020-02-18 00:00:00,48,42,27,17,230,SW,0,0,0,29.57,43,Fair
2020-02-18 00:30:00,48,42,25,18,240,WSW,0,0,0,29.6,40,Fair
2020-02-18 01:00:00,48,41,21,23,220,SW,0,0,0,29.57,34,Fair / Windy
2020-02-18 01:27:00,48,41,19,23,220,SW,0,0,0,29.57,32,Fair / Windy
2020-02-18 01:30:00,48,40,19,24,220,SW,0,0,0,29.57,32,Fair / Windy
2020-02-18 01:34:00,48,41,18,23,220,SW,0,0,0,29.57,30,Fair / Windy
2020-02-18 02:00:00,46,37,18,29,220,SW,0,0,0,29.57,32,Fair / Windy
2020-02-18 02:20:00,46,39,18,22,230,SW,0,0,0,29.57,32,Fair / Windy
2020-02-18 02:30:00,46,39,18,22,240,WSW,0,0,0,29.57,32,Fair / Windy
2020-02-18 03:00:00,45,37,16,20,260,W,0,0,0,29.6,31,Fair
2020-02-18 03:21:00,45,38,36,14,320,NW,0,0,0,29.63,71,Light Rain Shower
2020-02-18 03:30:00,45,36,34,22,350,N,0,0,0,29.63,66,Light Rain Shower / Windy
2020-02-18 04:00:00,41,33,30,16,340,NNW,0,0,0,29.63,65,Showers in the Vicinity
2020-02-18 04:28:00,41,37,28,6,280,W,0,0,0,29.63,61,Partly Cloudy
2020-02-18 04:30:00,41,37,28,6,270,W,0,0,0,29.63,61,Partly Cloudy
2020-02-18 05:00:00,41,36,30,8,270,W,0,0,0,29.66,65,Partly Cloudy
2020-02-18 05:30:00,41,37,30,6,290,WNW,0,0,0,29.66,65,Fair
2020-02-18 06:00:00,41,38,30,5,300,WNW,0,0,0,29.69,65,Fair
2020-02-18 06:30:00,41,36,30,7,270,W,0,0,0,29.69,65,Fair
2020-02-18 07:00:00,41,35,23,9,260,W,0,0,0,29.72,49,Fair
2020-02-18 07:30:00,43,39,23,7,270,W,0,0,0,29.74,46,Fair
2020-02-18 08:00:00,45,40,21,9,270,W,0,0,0,29.77,39,Fair
2020-02-18 08:30:00,46,43,23,7,280,W,1,0,0,29.77,40,Fair
2020-02-18 09:00:00,46,46,21,3,None,VAR,1,0,0,29.8,37,Fair
2020-02-18 09:30:00,48,48,21,3,340,NNW,2,0,0,29.8,34,Fair
2020-02-18 10:00:00,50,50,21,2,None,VAR,2,0,0,29.8,32,Fair
2020-02-18 10:30:00,50,50,19,7,130,SE,3,0,0,29.8,30,Fair
2020-02-18 11:00:00,50,50,27,12,170,S,3,0,0,29.8,40,Fair
2020-02-18 11:30:00,52,52,25,9,130,SE,3,0,0,29.8,35,Partly Cloudy
